sex,age,famsize,Pstatus,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,famrel,freetime,goout,health,absences,alc,grade
1.0,17.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,-0.7711842964420164,-0.027843279638407343
1.0,22.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,12.0,2.98057596026881,-1.347800318303747
1.0,18.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,8.0,0.007335297181664979,-0.47948335986193985
1.0,16.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,0.0,0.9452753613593717,0.023143038141735923
1.0,18.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,5.0,8.0,0.9452753613593717,-1.1752203904672767
1.0,16.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,4.0,0.007335297181664979,-0.38823094181882395
1.0,18.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,4.0,1.3345351581712124,-1.2615103543855117
1.0,16.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,0.007335297181664979,0.5463001409106026
1.0,17.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,0.0,0.9452753613593717,0.3075060887865129
1.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,-0.3819244996301757,-0.48974871224453526
0.0,18.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,5.0,2.0,0.007335297181664979,0.3075060887865129
0.0,17.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,-0.7711842964420164,1.1807855013532007
0.0,19.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,-0.7711842964420164,-0.29167562551799336
1.0,18.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,2.0426358960911037,-0.17989250270968662
0.0,17.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,0.007335297181664979,0.2820129298964413
0.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,4.0,0.5560155645475311,0.2820129298964413
0.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,-0.7711842964420164,0.0942051955524949
1.0,19.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,-0.7711842964420164,0.3835307003221526
1.0,18.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,-0.3819244996301757,1.4195795534772906
1.0,17.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,0.0,-0.7711842964420164,-0.48974871224453526
0.0,17.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,-0.7711842964420164,-0.10386789117404699
0.0,20.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,8.0,-0.3819244996301757,-0.002350120748335719
0.0,18.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,0.007335297181664979,1.1199886963250374
1.0,18.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,3.0,2.0,-0.7711842964420164,-0.29167562551799336
1.0,18.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,3.0,2.0,-0.7711842964420164,-0.10386789117404699
0.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,4.0,2.0,-0.7711842964420164,0.6428554572114332
0.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.7711842964420164,0.19572296597820618
1.0,17.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,8.0,0.5560155645475311,-0.8908573398224996
1.0,18.0,1.0,0.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,6.0,1.4939556287252378,1.3077964306689838
1.0,17.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,0.0,1.4939556287252378,0.18049515947073003
0.0,18.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,8.0,0.16675576773569034,-0.10386789117404699
1.0,18.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,0.007335297181664979,0.1702298070881345
0.0,18.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,3.0,12.0,-0.3819244996301757,-0.7030496054785532
0.0,19.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,16.0,1.104695831913397,0.10943300205997104
0.0,18.0,0.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,10.0,0.007335297181664979,1.4195795534772906
0.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,2.0,-0.7711842964420164,0.520806982020531
1.0,17.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,1.0,2.0,0.16675576773569034,1.693677251739472
0.0,18.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,1.0,8.0,-0.3819244996301757,0.9066878030910193
0.0,17.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,6.0,-0.7711842964420164,1.3077964306689838
0.0,17.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,0.5560155645475311,0.2212161248682778
0.0,18.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,15.0,-0.7711842964420164,-0.25591711424532626
1.0,18.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,6.0,0.3965950939935057,0.10943300205997104
0.0,18.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,-0.7711842964420164,0.5310723344031265
0.0,17.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,8.0,-0.7711842964420164,0.8964224507084237
0.0,19.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,1.653376099279263,-0.6927842530959577
1.0,18.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,-0.3819244996301757,-0.37796558943622854
1.0,18.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,10.0,0.9452753613593717,-0.29167562551799336
1.0,17.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,22.0,0.9452753613593717,-0.16466469620221047
1.0,17.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,3.0,18.0,1.4939556287252378,0.520806982020531
0.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,-0.7711842964420164,1.8054603745477786
0.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,0.0,-0.7711842964420164,0.40902385921222423
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,12.0,-0.3819244996301757,0.393796052704748
0.0,18.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,10.0,-0.7711842964420164,0.4953138231304593
1.0,17.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,-0.3819244996301757,0.2212161248682778
0.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,-0.3819244996301757,2.0187612677817968
0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.7711842964420164,0.6070969459387662
1.0,18.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,0.0,0.007335297181664979,1.0082055735167306
1.0,18.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,0.0,-0.7711842964420164,1.7191704106295436
1.0,18.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,0.3965950939935057,1.3077964306689838
0.0,17.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,0.0,-0.3819244996301757,1.90697814497349
0.0,17.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,-0.7711842964420164,2.206569002125743
1.0,18.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,0.0,-0.7711842964420164,1.0082055735167306
1.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,0.007335297181664979,1.0082055735167306
0.0,19.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,0.5560155645475311,0.6325901048288377
0.0,18.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,2.0,0.0,-0.3819244996301757,0.7086147163644774
0.0,18.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.7711842964420164,1.607387287821237
1.0,18.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.16675576773569034,1.9324713038635615
0.0,18.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,0.0,-0.7711842964420164,1.0082055735167306
1.0,17.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,0.0,0.16675576773569034,0.40902385921222423
0.0,17.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,0.0,-0.7711842964420164,-1.190448196974753
0.0,17.0,0.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.7711842964420164,1.4195795534772906
0.0,17.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,-0.3819244996301757,2.0187612677817968
1.0,19.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,0.0,-0.7711842964420164,-0.40345874832630013
1.0,20.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,0.0,-0.7711842964420164,1.0082055735167306
1.0,19.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,0.0,-0.3819244996301757,-0.29167562551799336
0.0,18.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,5.0,2.0,-0.3819244996301757,-0.29167562551799336
0.0,18.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,-0.3819244996301757,0.48008601662298317
0.0,17.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,-0.7711842964420164,0.2820129298964413
0.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,-0.7711842964420164,1.3940863945872188
0.0,18.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,-0.7711842964420164,1.1807855013532007
0.0,18.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,8.0,0.3965950939935057,0.48008601662298317
0.0,17.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,5.0,2.0,1.3345351581712124,1.2925686241615075
0.0,18.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,8.0,-0.7711842964420164,0.2820129298964413
1.0,19.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,9.0,-0.7711842964420164,-0.2661824666279217
0.0,18.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,1.104695831913397,0.20598831836080167
0.0,18.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,4.0,-0.7711842964420164,0.2820129298964413
0.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,2.0,-0.3819244996301757,1.1807855013532007
0.0,17.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,5.0,14.0,-0.3819244996301757,1.1910508537357962
0.0,17.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,5.0,0.0,-0.7711842964420164,0.3075060887865129
0.0,17.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,0.16675576773569034,0.2820129298964413
1.0,18.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,5.0,2.0,1.4939556287252378,-0.6167596415603182
0.0,19.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,12.0,1.653376099279263,-0.29167562551799336
0.0,19.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,4.0,2.0,-0.7711842964420164,-0.8908573398224996
0.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,2.0,0.9452753613593717,-0.37796558943622854
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,-0.7711842964420164,0.6325901048288377
0.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,0.16675576773569034,-0.16466469620221047
0.0,17.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,5.0,0.0,0.5560155645475311,1.8206881810552549
0.0,17.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.5560155645475311,0.9066878030910193
0.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,-0.3819244996301757,0.8203978391727841
1.0,18.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,0.16675576773569034,0.6223247524462422
1.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,5.0,0.0,1.8832154255370783,1.8206881810552549
1.0,17.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,4.0,2.0,2.98057596026881,-0.2661824666279217
0.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,0.0,0.007335297181664979,0.41928921159481974
0.0,17.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,-0.3819244996301757,1.018470925899326
0.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,2.0,1.3345351581712124,0.023143038141735923
1.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,0.0,0.9452753613593717,0.007915231634259778
1.0,19.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,5.0,0.0,0.16675576773569034,-0.2661824666279217
0.0,18.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,-0.7711842964420164,-0.47948335986193985
0.0,17.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,-0.7711842964420164,1.1199886963250374
1.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,6.0,-0.3819244996301757,1.018470925899326
0.0,18.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,8.0,-0.7711842964420164,-0.10386789117404699
0.0,18.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,0.0,-0.7711842964420164,-0.30690343202546955
0.0,18.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,-0.7711842964420164,0.7188800687470729
0.0,17.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,5.0,8.0,0.007335297181664979,0.3835307003221526
0.0,17.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,0.0,0.5560155645475311,0.5816037870486944
0.0,18.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,-0.7711842964420164,0.9066878030910193
0.0,17.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,0.5560155645475311,0.9929777670092544
1.0,18.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,0.16675576773569034,0.3075060887865129
1.0,18.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,6.0,0.007335297181664979,1.5058695173955254
0.0,17.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,18.0,-0.3819244996301757,0.1702298070881345
0.0,18.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,-0.3819244996301757,0.2820129298964413
0.0,18.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,0.5560155645475311,1.282303271778912
1.0,18.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,4.0,4.0,-0.3819244996301757,1.1910508537357962
1.0,18.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,0.0,0.5560155645475311,0.7188800687470729
0.0,17.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,0.0,0.007335297181664979,0.19572296597820618
0.0,17.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,10.0,0.16675576773569034,0.784639327900117
0.0,17.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,0.9452753613593717,0.9724470622440634
0.0,19.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,16.0,1.4939556287252378,-0.1901578550922821
0.0,17.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,-0.7711842964420164,0.18545761359561067
0.0,21.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,0.0,-0.7711842964420164,-0.11413324355664246
1.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,11.0,0.007335297181664979,-0.21565101398235376
1.0,18.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,9.0,0.3965950939935057,0.7949046802827126
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,0.0,0.007335297181664979,1.2720379193963165
1.0,17.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,-0.3819244996301757,0.784639327900117
0.0,18.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,0.0,-0.7711842964420164,1.3838210422046233
